冰搖茶(紅茶)(大杯),473,63
冰搖茶(紅茶)(特大杯),591,84
冰搖茶(果茶)(中杯),354,42
冰搖茶(果茶)(大杯),473,63
冰搖茶(果茶)(特大杯),591,84
冰搖檸檬茶(紅茶)(中杯),354,75
冰搖檸檬茶(紅茶)(大杯),473,107
冰搖檸檬茶(紅茶)(特大杯),591,140
冰搖檸檬茶(果茶)(中杯),354,75
冰搖檸檬茶(果茶)(大杯),473,107
冰搖檸檬茶(果茶)(特大杯),591,140
冰蜜柚紅茶(中杯),354,110
冰蜜柚紅茶(大杯),473,159
冰蜜柚紅茶(特大杯),591,283
冰抹茶咖啡(中杯),354,165
冰抹茶咖啡(大杯),473,235
冰抹茶咖啡(特大杯),591,318
冰蜜桃風味紅茶那堤(中杯),354,164
冰蜜桃風味紅茶那堤(大杯),473,227
冰蜜桃風味紅茶那堤(特大杯),591,291
冰香草風味紅茶那堤(中杯),354,161
冰香草風味紅茶那堤(大杯),473,223
冰香草風味紅茶那堤(特大杯),591,284
香檸雙果冰搖紅茶Fizzio(中杯),354,115
香檸雙果冰搖紅茶Fizzio(大杯),473,154
香檸雙果冰搖紅茶Fizzio(特大杯),591,199
咖啡星冰樂(中杯),354,178
咖啡星冰樂(大杯),473,242
咖啡星冰樂(特大杯),591,296
焦糖可可碎片星冰樂(中杯),354,307
焦糖可可碎片星冰樂(大杯),473,441
焦糖可可碎片星冰樂(特大杯),591,522
摩卡可可碎片星冰樂(中杯),354,352
摩卡可可碎片星冰樂(大杯),473,493
摩卡可可碎片星冰樂(特大杯),591,572
雙濃粹義式咖啡星冰樂(中杯),354,404
星巴克咖啡星球星冰樂(中杯),354,261
星巴克咖啡星球星冰樂(大杯),473,324
星巴克咖啡星球星冰樂(特大杯),591,390
香草風味星冰樂(中杯),354,253
香草風味星冰樂(大杯),473,349
香草風味星冰樂(特大杯),591,399
巧克力可可碎片星冰樂(中杯),354,329
巧克力可可碎片星冰樂(大杯),473,448
巧克力可可碎片星冰樂(特大杯),591,536
抹茶奶霜星冰樂(中杯),354,323
抹茶奶霜星冰樂(大杯),473,444
抹茶奶霜星冰樂(特大杯),591,526
芒果石榴星冰茶(中杯),354,120
芒果石榴星冰茶(大杯),473,204
芒果石榴星冰茶(特大杯),591,244
醇濃抹茶奶霜星冰樂(中杯),354,370
西瓜荔枝蘆薈星冰樂(中杯),354,272
西瓜荔枝蘆薈星冰樂(大杯),473,369
西瓜荔枝蘆薈星冰樂(特大杯),591,426
紅豆奶霜星冰樂(中杯),354,344
紅豆奶霜星冰樂(大杯),473,453
紅豆奶霜星冰樂(特大杯),591,518
優格奶霜星冰樂(中杯),354,316
優格奶霜星冰樂(大杯),473,443
優格奶霜星冰樂(特大杯),591,526
臺玖號花生仙草星冰樂(中杯),354,385
臺玖號花生仙草星冰樂(大杯),473,514
臺玖號花生仙草星冰樂(特大杯),591,642
雙果果汁星冰樂(中杯),354,130
雙果果汁星冰樂(大杯),473,171
雙果果汁星冰樂(特大杯),591,228
